Date,Time,Open,High,Low,Close,Volume
20201006,1034,24067,24067,24067,24067,4
20201006,1033,24077,24077,24067,24067,11
20201006,1032,24092,24092,24082,24082,16
20201006,1031,24097,24097,24097,24097,4
20201006,1025,24077,24077,24077,24077,1
20201006,1024,24146,24146,24146,24146,3
20201006,1017,24052,24052,24052,24052,1
20201006,1016,24097,24097,24097,24097,51
20201006,1015,24116,24116,24102,24102,47
20201006,1011,24126,24126,24126,24126,10
20201006,1010,24131,24136,24131,24131,8
20201006,1009,24190,24190,24136,24136,7
20201006,1006,24151,24151,24146,24146,6
20201006,1004,24151,24151,24146,24146,6
20201006,1002,24239,24239,24141,24141,21
20201006,1001,24235,24235,24235,24235,1
20201006,959,24141,24161,24141,24161,307
20201006,958,24141,24141,24141,24141,36
20201006,957,24102,24102,24102,24102,16
20201006,954,24102,24102,24102,24102,1
20201006,947,24102,24102,24102,24102,1
20201006,940,24102,24102,24102,24102,2
20201006,939,24102,24102,24102,24102,1
20201006,931,24097,24097,24097,24097,1
20201006,929,24141,24141,24141,24141,2
20201006,926,24067,24067,24067,24067,1
20201006,924,24102,24102,24102,24102,1
20201006,919,24097,24097,24097,24097,65
20201006,916,24116,24116,24116,24116,1
20201006,908,24092,24092,24092,24092,1
20201006,903,24151,24151,24151,24151,31
20201006,901,24210,24210,24210,24210,130
20201005,1530,24033,24033,24033,24033,2
20201005,1519,23979,23979,23979,23979,212
20201005,1514,24003,24003,24003,24003,10
20201005,1513,24038,24038,24038,24038,1
20201005,1507,24038,24038,24038,24038,1
20201005,1502,24038,24038,24038,24038,1
20201005,1457,24038,24038,24038,24038,1
20201005,1452,24038,24038,24038,24038,1
20201005,1446,24038,24038,24038,24038,1
20201005,1442,24013,24013,24013,24013,223
20201005,1441,24013,24013,24013,24013,1
20201005,1436,24013,24013,24013,24013,1
20201005,1431,24013,24013,24013,24013,2
20201005,1425,24013,24013,24013,24013,1
20201005,1420,24013,24013,24013,24013,1
20201005,1415,24013,24013,24013,24013,1
20201005,1410,24013,24013,24013,24013,1
20201005,1404,24013,24013,24013,24013,1
20201005,1359,24013,24013,24013,24013,1
20201005,1354,24013,24013,24013,24013,1
20201005,1348,24013,24013,24013,24013,1
20201005,1343,24013,24013,24013,24013,1
20201005,1339,24013,24013,24013,24013,2
20201005,1338,24013,24013,24013,24013,1
20201005,1333,24008,24008,24008,24008,1
20201005,1327,24003,24003,24003,24003,1
20201005,1322,24008,24008,24008,24008,1
20201005,1318,24003,24003,24003,24003,20
20201005,1317,23998,23998,23998,23998,1
20201005,1312,23969,23969,23964,23964,593
20201005,1307,23984,23984,23984,23984,1
20201005,1306,23984,23984,23984,23984,1
20201005,1301,23998,23998,23998,23998,1
20201005,1259,23964,23964,23964,23964,39
20201005,1256,24008,24008,24008,24008,1
20201005,1251,24013,24013,24013,24013,1
20201005,1245,24013,24013,24013,24013,1
20201005,1240,24013,24013,24013,24013,1
20201005,1235,24013,24013,24013,24013,10
20201005,1230,24013,24013,24013,24013,1
20201005,1224,24013,24013,24013,24013,1
20201005,1219,24013,24013,24013,24013,1
20201005,1214,24018,24018,24018,24018,1
20201005,1210,24033,24033,24033,24033,10
20201005,1209,24038,24038,24038,24038,1
20201005,1203,24038,24038,24038,24038,1
20201005,1158,24038,24038,24038,24038,1
20201005,1153,23964,24038,23964,24038,285
20201005,1148,24038,24038,24038,24038,1
20201005,1142,24052,24052,24052,24052,6
20201005,1137,24052,24052,24052,24052,1
20201005,1135,24052,24052,24052,24052,203
20201005,1133,24048,24048,24048,24048,305
20201005,1132,24048,24048,24048,24048,1
20201005,1129,24018,24018,24018,24018,7
20201005,1127,24018,24018,24018,24018,1
20201005,1121,24018,24018,24018,24018,1
20201005,1116,24018,24018,24018,24018,1
20201005,1111,24018,24018,24018,24018,1
20201005,1105,23998,23998,23998,23998,1
20201005,1101,24003,24003,24003,24003,3
20201005,1100,24003,24003,24003,24003,1
20201005,1056,23910,23910,23910,23910,3
20201005,1031,23890,23890,23890,23890,1
20201005,1023,23885,23885,23885,23885,20
20201005,1003,23851,23865,23851,23865,11
20201005,951,23821,23821,23821,23821,4
20201005,943,23816,23816,23816,23816,20
20201005,942,23816,23816,23816,23816,7
20201005,924,23787,23787,23787,23787,1
20201005,923,23797,23797,23797,23797,5
20201005,914,23802,23802,23802,23802,1
20201005,913,23806,23806,23806,23806,18
20200929,1530,23649,23649,23649,23649,5
20200929,1518,23683,23683,23683,23683,1691
20200929,1517,23683,23683,23683,23683,132
20200929,1516,23678,23678,23678,23678,143
20200929,1515,23683,23683,23683,23683,285
20200929,1514,23683,23683,23683,23683,286
20200929,1513,23688,23688,23683,23683,163
20200929,1512,23678,23683,23678,23683,428
20200929,1511,23678,23683,23678,23683,285
20200929,1510,23664,23664,23664,23664,286
20200929,1509,23664,23664,23664,23664,428
20200929,1508,23664,23669,23664,23669,285
20200929,1507,23669,23669,23669,23669,286
20200929,1506,23669,23669,23669,23669,285
20200929,1505,23669,23669,23669,23669,428
20200929,1504,23674,23674,23674,23674,285
20200929,1503,23678,23678,23678,23678,428
20200929,1502,23678,23678,23678,23678,285
20200929,1501,23674,23674,23674,23674,286
20200929,1500,23669,23669,23669,23669,428
20200929,1459,23664,23664,23664,23664,570
20200929,1457,23664,23664,23664,23664,560
20200929,1456,23664,23664,23664,23664,10
20200929,1455,23664,23664,23664,23664,570
20200929,1454,23664,23664,23664,23664,1149
20200929,1450,23664,23664,23664,23664,428
20200929,1449,23664,23664,23664,23664,428
20200929,1448,23659,23659,23659,23659,285
20200929,1447,23644,23644,23644,23644,335
20200929,1446,23644,23644,23644,23644,92
20200929,1445,23644,23644,23644,23644,428
20200929,1444,23649,23649,23644,23644,285
20200929,1443,23664,23664,23649,23649,286
20200929,1442,23664,23664,23664,23664,285
20200929,1441,23664,23664,23664,23664,286
20200929,1431,23698,23698,23698,23698,1
20200929,1417,23728,23728,23728,23728,3
20200929,1416,23738,23738,23738,23738,10
20200929,1334,23733,23733,23733,23733,2
20200929,1324,23797,23797,23797,23797,2
20200929,1320,23728,23733,23728,23733,73
20200929,1319,23728,23728,23728,23728,2
20200929,1314,23728,23728,23728,23728,33
20200929,1311,23728,23728,23728,23728,2
20200929,1310,23698,23728,23698,23728,20
20200929,1306,23698,23698,23698,23698,1
20200929,1301,23683,23683,23683,23683,1
20200929,1229,23683,23683,23683,23683,6
20200929,1138,23688,23688,23688,23688,1
20200929,1136,23708,23708,23708,23708,203
20200929,1059,23733,23733,23733,23733,1
20200929,1057,23698,23698,23698,23698,1
20200929,1056,23693,23698,23693,23698,12
20200929,1055,23693,23693,23693,23693,6
20200929,1049,23693,23693,23693,23693,1
20200929,1036,23693,23693,23693,23693,3
20200929,1029,23738,23738,23738,23738,51
20200929,1019,23762,23762,23762,23762,12
20200929,1003,23841,23841,23841,23841,45
20200929,1002,23841,23841,23841,23841,20
20200929,924,23738,23738,23738,23738,22
20200929,919,23752,23752,23752,23752,4
20200929,905,23890,23890,23890,23890,20
20200928,1530,23536,23536,23536,23536,12
20200928,1519,23477,23477,23477,23477,46
20200928,1513,23472,23472,23472,23472,1
20200928,1506,23472,23472,23472,23472,1
20200928,1505,23472,23472,23472,23472,1
20200928,1500,23462,23462,23462,23462,8
20200928,1459,23482,23482,23462,23462,46
20200928,1457,23482,23482,23482,23482,8
20200928,1455,23482,23482,23482,23482,8
20200928,1451,23482,23482,23482,23482,23
20200928,1449,23482,23482,23482,23482,1
20200928,1447,23482,23482,23482,23482,48
20200928,1442,23492,23492,23492,23492,1
20200928,1438,23511,23511,23511,23511,7
20200928,1436,23511,23511,23511,23511,8
20200928,1434,23506,23506,23506,23506,1
20200928,1431,23516,23516,23516,23516,7
20200928,1429,23521,23521,23521,23521,7
20200928,1428,23511,23516,23511,23516,14
20200928,1426,23511,23511,23511,23511,9
20200928,1423,23511,23511,23511,23511,7
20200928,1421,23511,23511,23511,23511,8
20200928,1420,23506,23506,23506,23506,15
20200928,1418,23511,23511,23511,23511,1
20200928,1416,23516,23516,23516,23516,8
20200928,1411,23521,23521,23521,23521,1
20200928,1403,23501,23501,23501,23501,1
20200928,1402,23511,23516,23511,23516,16
20200928,1400,23506,23511,23506,23511,21
20200928,1359,23506,23506,23506,23506,20
20200928,1355,23521,23521,23506,23506,2
20200928,1350,23531,23531,23531,23531,1
20200928,1349,23526,23536,23526,23536,5
20200928,1348,23531,23531,23531,23531,8
20200928,1347,23526,23526,23526,23526,1
20200928,1345,23531,23531,23531,23531,7
20200928,1343,23531,23531,23531,23531,8
20200928,1342,23531,23531,23531,23531,8
20200928,1341,23521,23526,23521,23526,13
20200928,1340,23511,23516,23511,23516,8
20200928,1338,23511,23521,23511,23521,11
20200928,1337,23516,23516,23516,23516,6
20200928,1336,23511,23511,23511,23511,41
20200928,1332,23516,23516,23516,23516,1
20200928,1326,23531,23536,23531,23536,49
20200928,1325,23521,23531,23521,23531,20
20200928,1324,23496,23516,23496,23516,22
20200928,1323,23501,23501,23496,23501,15
20200928,1322,23496,23496,23496,23496,8
20200928,1321,23492,23492,23492,23492,7
20200928,1316,23492,23492,23492,23492,1
20200928,1314,23501,23501,23501,23501,8
20200928,1313,23501,23501,23501,23501,3
20200928,1312,23496,23501,23496,23501,27
20200928,1311,23496,23496,23496,23496,7
20200928,1309,23496,23496,23496,23496,9
20200928,1307,23496,23496,23496,23496,8
20200928,1306,23496,23496,23496,23496,7
20200928,1303,23496,23496,23496,23496,7
20200928,1302,23492,23492,23492,23492,15
20200928,1301,23482,23482,23482,23482,1
20200928,1300,23487,23487,23487,23487,18
20200928,1259,23487,23487,23487,23487,8
20200928,1258,23487,23487,23487,23487,5
20200928,1257,23482,23482,23482,23482,7
20200928,1256,23487,23487,23487,23487,3
20200928,1253,23487,23487,23482,23482,8
20200928,1252,23487,23487,23487,23487,8
20200928,1250,23482,23482,23482,23482,8
20200928,1247,23482,23482,23482,23482,7
20200928,1245,23482,23482,23482,23482,9
20200928,1243,23482,23482,23482,23482,7
20200928,1239,23482,23482,23482,23482,6
20200928,1238,23487,23487,23487,23487,8
20200928,1230,23487,23487,23487,23487,1
20200928,1229,23492,23506,23492,23506,58
20200928,1228,23506,23506,23506,23506,11
20200928,1227,23511,23511,23511,23511,1
20200928,1226,23511,23511,23511,23511,7
20200928,1225,23501,23506,23501,23506,15
20200928,1223,23496,23496,23496,23496,27
20200928,1222,23501,23501,23501,23501,1
20200928,1221,23501,23501,23501,23501,8
20200928,1220,23496,23501,23496,23501,8
20200928,1219,23492,23496,23492,23496,14
20200928,1214,23492,23492,23492,23492,1
20200928,1212,23492,23501,23492,23501,16
20200928,1211,23492,23492,23487,23487,14
20200928,1207,23487,23487,23487,23487,1
20200928,1159,23501,23501,23501,23501,1
20200928,1158,23511,23511,23511,23511,4
20200928,1155,23511,23516,23511,23516,11
20200928,1154,23511,23511,23511,23511,3
20200928,1153,23511,23516,23511,23516,63
20200928,1152,23506,23511,23506,23511,15
20200928,1151,23506,23506,23506,23506,3
20200928,1150,23506,23506,23506,23506,10
20200928,1149,23506,23506,23506,23506,11
20200928,1148,23501,23501,23501,23501,5
20200928,1147,23496,23496,23492,23496,14
20200928,1146,23496,23496,23496,23496,2
20200928,1145,23496,23496,23496,23496,4
20200928,1143,23496,23496,23496,23496,1
20200928,1141,23521,23521,23521,23521,51
20200928,1136,23492,23492,23492,23492,1
20200928,1134,23511,23536,23511,23536,51
20200928,1128,23482,23482,23482,23482,1
20200928,1120,23452,23452,23452,23452,1
20200928,1117,23526,23541,23526,23541,79
20200928,1113,23452,23452,23452,23452,7
20200928,1112,23457,23457,23457,23457,1
20200928,1106,23447,23452,23447,23452,83
20200928,1105,23432,23442,23432,23442,9
20200928,1102,23447,23447,23447,23447,2
20200928,1101,23418,23452,23418,23452,75
20200928,1100,23408,23413,23408,23413,15
20200928,1057,23398,23398,23398,23398,1
20200928,1055,23413,23413,23413,23413,8
20200928,1054,23408,23413,23408,23413,15
20200928,1049,23388,23388,23388,23388,1
20200928,1046,23359,23368,23359,23368,29
20200928,1045,23349,23354,23349,23354,15
20200928,1041,23339,23339,23339,23339,1
20200928,1040,23349,23354,23349,23354,16
20200928,1039,23344,23344,23344,23344,6
20200928,1038,23349,23349,23349,23349,7
20200928,1035,23339,23339,23339,23339,7
20200928,1034,23344,23344,23344,23344,1
20200928,1033,23359,23359,23359,23359,5
20200928,1031,23354,23359,23354,23359,15
20200928,1027,23364,23364,23364,23364,3
20200928,1026,23339,23339,23339,23339,1
20200928,1025,23344,23344,23344,23344,5
20200928,1024,23368,23368,23368,23368,13
20200928,1021,23373,23373,23373,23373,2
20200928,1018,23339,23339,23339,23339,1
20200928,1015,23339,23339,23339,23339,2
20200928,1010,23339,23339,23339,23339,1
20200928,1003,23339,23339,23339,23339,1
20200928,958,23334,23334,23334,23334,1
20200928,955,23334,23334,23334,23334,1
20200928,947,23319,23319,23319,23319,1
20200928,945,23423,23423,23423,23423,2
20200928,939,23329,23329,23329,23329,1
20200928,935,23388,23388,23388,23388,16
20200928,932,23388,23388,23388,23388,1
20200928,931,23388,23388,23388,23388,10
20200928,927,23388,23388,23388,23388,2
20200928,924,23388,23388,23388,23388,1
20200928,919,23388,23388,23388,23388,61
20200928,916,23388,23388,23388,23388,1
20200928,910,23388,23388,23388,23388,8
20200928,908,23423,23423,23388,23388,11
20200928,903,23388,23388,23388,23388,52
20200928,901,23216,23216,23216,23216,1
20200925,1530,23245,23245,23245,23245,11
20200925,1519,23172,23172,23172,23172,252
20200925,1518,23265,23265,23265,23265,1
20200925,1516,23172,23172,23172,23172,1
20200925,1513,23290,23290,23290,23290,1
20200925,1512,23177,23265,23177,23265,6
20200925,1511,23177,23177,23177,23177,1
20200925,1510,23177,23177,23177,23177,2
20200925,1509,23182,23260,23182,23260,2
20200925,1508,23182,23182,23182,23182,2
20200925,1507,23182,23182,23182,23182,1
20200925,1506,23186,23186,23182,23182,3
20200925,1505,23182,23265,23182,23265,2
20200925,1504,23186,23186,23186,23186,1
20200925,1503,23182,23260,23182,23186,3
20200925,1502,23191,23191,23191,23191,1
20200925,1501,23191,23191,23191,23191,3
20200925,1500,23191,23260,23186,23260,59
20200925,1459,23186,23186,23186,23186,2
20200925,1458,23201,23201,23201,23201,1
20200925,1457,23201,23265,23201,23201,4
20200925,1456,23191,23196,23191,23196,4
20200925,1455,23191,23191,23191,23191,1
20200925,1454,23191,23265,23191,23265,2
20200925,1453,23186,23186,23186,23186,1
20200925,1452,23182,23186,23182,23186,2
20200925,1451,23186,23186,23186,23186,2
20200925,1450,23182,23182,23182,23182,2
20200925,1449,23182,23270,23182,23270,2
20200925,1448,23182,23270,23182,23182,3
20200925,1447,23191,23191,23191,23191,2
20200925,1446,23191,23191,23191,23191,2
20200925,1445,23191,23280,23191,23280,3
20200925,1444,23196,23196,23196,23196,1
20200925,1443,23221,23221,23221,23221,1
20200925,1442,23290,23290,23285,23285,2
20200925,1439,23300,23300,23300,23300,1
20200925,1437,23226,23226,23226,23226,30
20200925,1434,23226,23226,23226,23226,1
20200925,1433,23221,23221,23221,23221,1
20200925,1432,23191,23191,23191,23191,118
20200925,1431,23191,23191,23191,23191,49
20200925,1430,23216,23216,23216,23216,1
20200925,1429,23216,23216,23216,23216,1
20200925,1427,23191,23191,23191,23191,1
20200925,1426,23221,23221,23221,23221,1
20200925,1425,23221,23221,23221,23221,1
20200925,1422,23221,23221,23221,23221,1
20200925,1419,23226,23226,23226,23226,54
20200925,1418,23191,23226,23191,23226,2
20200925,1416,23226,23226,23226,23226,1
20200925,1413,23236,23236,23236,23236,1
20200925,1411,23241,23241,23241,23241,1
20200925,1410,23236,23236,23236,23236,1
20200925,1408,23191,23191,23191,23191,1
20200925,1404,23241,23241,23241,23241,1
20200925,1403,23245,23245,23191,23191,2
20200925,1401,23241,23241,23241,23241,1
20200925,1358,23245,23245,23191,23191,2
20200925,1355,23245,23250,23245,23250,2
20200925,1349,23191,23255,23191,23255,2
20200925,1347,23260,23260,23260,23260,1
20200925,1346,23255,23255,23255,23255,1
20200925,1343,23265,23265,23265,23265,1
20200925,1340,23275,23275,23270,23270,2
20200925,1337,23275,23275,23275,23275,1
20200925,1332,23280,23280,23280,23280,1
20200925,1331,23275,23275,23275,23275,1
20200925,1329,23206,23206,23206,23206,1
20200925,1328,23275,23275,23275,23275,1
20200925,1325,23275,23275,23275,23275,1
20200925,1324,23275,23275,23245,23245,78
20200925,1322,23275,23275,23275,23275,1
20200925,1320,23275,23275,23275,23275,1
20200925,1316,23280,23280,23280,23280,1
20200925,1315,23270,23270,23270,23270,57
20200925,1313,23280,23280,23280,23280,1
20200925,1310,23280,23280,23280,23280,1
20200925,1309,23285,23285,23285,23285,9
20200925,1307,23280,23280,23280,23280,1
20200925,1301,23280,23285,23280,23285,2
20200925,1300,23226,23250,23226,23250,10
20200925,1259,23250,23250,23250,23250,50
20200925,1255,23250,23250,23231,23231,2
20200925,1254,23245,23245,23245,23245,10
20200925,1253,23270,23270,23270,23270,1
20200925,1252,23275,23275,23275,23275,1
20200925,1246,23280,23280,23280,23280,1
20200925,1245,23285,23285,23285,23285,1
20200925,1243,23285,23285,23285,23285,1
20200925,1241,23255,23255,23255,23255,1
20200925,1240,23295,23295,23295,23295,1
20200925,1239,23285,23285,23285,23285,44
20200925,1238,23295,23295,23295,23295,1
20200925,1237,23265,23285,23265,23285,21
20200925,1236,23285,23285,23285,23285,43
20200925,1233,23280,23285,23280,23285,33
20200925,1232,23280,23280,23280,23280,1
20200925,1230,23285,23285,23285,23285,1
20200925,1229,23280,23280,23280,23280,1
20200925,1227,23255,23255,23255,23255,1
20200925,1226,23300,23300,23300,23300,1
20200925,1223,23305,23305,23305,23305,25
20200925,1222,23290,23305,23290,23305,2
20200925,1219,23285,23285,23285,23285,29
20200925,1217,23285,23285,23285,23285,1
20200925,1214,23290,23295,23290,23295,2
20200925,1211,23309,23309,23309,23309,1
20200925,1208,23265,23265,23265,23265,1
20200925,1207,23265,23265,23265,23265,1
20200925,1206,23255,23255,23255,23255,30
20200925,1202,23255,23255,23255,23255,1
20200925,1159,23255,23260,23255,23260,2
20200925,1158,23216,23216,23216,23216,18
20200925,1157,23255,23255,23216,23216,4
20200925,1156,23260,23260,23250,23250,2
20200925,1155,23255,23255,23255,23255,1
20200925,1154,23255,23255,23255,23255,4
20200925,1153,23260,23260,23260,23260,1
20200925,1152,23265,23265,23265,23265,10
20200925,1151,23270,23270,23270,23270,1
20200925,1150,23265,23265,23265,23265,1
20200925,1144,23270,23270,23270,23270,1
20200925,1143,23216,23226,23211,23226,48
20200925,1141,23216,23216,23216,23216,1
20200925,1138,23221,23221,23186,23186,2
20200925,1136,23226,23226,23226,23226,1
20200925,1135,23221,23221,23221,23221,21
20200925,1132,23226,23226,23226,23226,52
20200925,1131,23211,23211,23211,23211,10
20200925,1129,23260,23260,23260,23260,1
20200925,1128,23265,23265,23265,23265,1
20200925,1126,23265,23265,23265,23265,1
20200925,1123,23270,23270,23270,23270,1
20200925,1120,23245,23275,23245,23275,3
20200925,1117,23241,23245,23241,23245,85
20200925,1114,23241,23241,23241,23241,1
20200925,1112,23250,23250,23250,23250,1
20200925,1111,23260,23260,23260,23260,1
20200925,1108,23275,23275,23275,23275,1
20200925,1105,23260,23295,23260,23295,31
20200925,1059,23309,23309,23309,23309,1
20200925,1057,23344,23344,23344,23344,1
20200925,1056,23344,23344,23344,23344,1
20200925,1055,23300,23314,23300,23314,31
20200925,1053,23314,23314,23314,23314,1
20200925,1051,23314,23314,23314,23314,1
20200925,1050,23300,23300,23300,23300,1
20200925,1049,23300,23300,23300,23300,1
20200925,1046,23241,23241,23241,23241,2
20200925,1045,23300,23300,23300,23300,1
20200925,1042,23305,23319,23300,23300,52
20200925,1041,23305,23305,23305,23305,1
20200925,1039,23324,23324,23324,23324,1
20200925,1037,23295,23295,23295,23295,1
20200925,1036,23275,23275,23275,23275,29
20200925,1034,23280,23280,23280,23280,1
20200925,1030,23295,23295,23295,23295,1
20200925,1027,23285,23285,23285,23285,1
20200925,1026,23280,23285,23280,23285,55
20200925,1024,23275,23275,23275,23275,1
20200925,1018,23285,23285,23285,23285,1
20200925,1017,23236,23245,23236,23245,28
20200925,1013,23245,23245,23245,23245,1
20200925,1010,23260,23260,23260,23260,1
20200925,1003,23300,23334,23300,23334,30
20200925,955,23265,23265,23265,23265,1
20200925,947,23236,23236,23236,23236,1
20200925,941,23216,23216,23216,23216,29
20200925,939,23216,23216,23216,23216,1
20200925,936,23201,23201,23201,23201,10
20200925,932,23172,23172,23127,23127,18
20200925,929,23191,23191,23191,23191,2
20200925,927,23191,23191,23191,23191,77
20200925,924,23226,23236,23226,23236,52
20200925,920,23280,23280,23280,23280,1
20200925,916,23270,23270,23270,23270,1
20200925,908,23309,23309,23309,23309,21
20200925,906,23314,23314,23314,23314,1
20200925,903,23314,23314,23314,23314,13
20200925,901,23413,23413,23413,23413,2
20200924,1530,23162,23162,23162,23162,27
20200924,1520,23167,23167,23167,23167,3
20200924,1518,23167,23167,23167,23167,6
20200924,1513,23167,23167,23167,23167,1
20200924,1512,23216,23216,23186,23186,56
20200924,1505,23216,23216,23216,23216,1
20200924,1500,23186,23186,23186,23186,17
20200924,1457,23196,23206,23186,23206,6
20200924,1456,23191,23191,23191,23191,6
20200924,1455,23186,23186,23186,23186,13
20200924,1453,23167,23196,23167,23196,8
20200924,1452,23162,23162,23162,23162,2
20200924,1451,23152,23157,23152,23157,2
20200924,1449,23137,23137,23137,23137,1
20200924,1447,23142,23152,23142,23152,4
20200924,1444,23108,23108,23108,23108,5
20200924,1442,23113,23113,23113,23113,1
20200924,1441,23142,23142,23142,23142,43
20200924,1438,23142,23142,23142,23142,8
20200924,1435,23157,23162,23157,23162,4
20200924,1434,23152,23152,23152,23152,1
20200924,1432,23152,23157,23152,23157,2
20200924,1431,23137,23142,23137,23142,2
20200924,1428,23118,23118,23118,23118,34
20200924,1426,23122,23122,23118,23118,2
20200924,1425,23137,23137,23137,23137,17
20200924,1424,23137,23137,23137,23137,2
20200924,1418,23137,23137,23137,23137,1
20200924,1414,23182,23182,23182,23182,2
20200924,1413,23172,23177,23172,23177,2
20200924,1411,23157,23172,23157,23172,9
20200924,1406,23172,23177,23172,23177,2
20200924,1405,23147,23157,23147,23157,4
20200924,1404,23137,23137,23137,23137,1
20200924,1403,23127,23132,23127,23132,3
20200924,1400,23122,23122,23122,23122,1
20200924,1359,23137,23137,23127,23127,28
20200924,1355,23157,23157,23142,23142,14
20200924,1354,23157,23157,23157,23157,4
20200924,1349,23177,23182,23177,23182,3
20200924,1347,23167,23167,23162,23162,11
20200924,1346,23172,23172,23167,23167,2
20200924,1345,23177,23177,23177,23177,1
20200924,1344,23191,23191,23182,23182,3
20200924,1341,23196,23196,23196,23196,7
20200924,1340,23196,23196,23196,23196,1
20200924,1332,23221,23221,23221,23221,11
20200924,1327,23245,23245,23245,23245,20
20200924,1324,23290,23290,23270,23270,8
20200924,1322,23290,23290,23290,23290,1
20200924,1319,23290,23290,23290,23290,8
20200924,1318,23290,23295,23290,23295,3
20200924,1317,23275,23290,23275,23290,33
20200924,1316,23275,23275,23275,23275,1
20200924,1314,23285,23285,23285,23285,1
20200924,1313,23280,23285,23280,23285,4
20200924,1312,23275,23275,23275,23275,1
20200924,1311,23270,23270,23270,23270,3
20200924,1309,23250,23270,23250,23260,5
20200924,1308,23250,23260,23250,23260,16
20200924,1307,23241,23250,23241,23250,4
20200924,1305,23226,23231,23226,23231,6
20200924,1303,23226,23226,23226,23226,2
20200924,1302,23221,23221,23221,23221,2
20200924,1301,23196,23196,23196,23196,1
20200924,1300,23231,23231,23231,23231,1
20200924,1255,23241,23245,23241,23245,3
20200924,1253,23231,23231,23231,23231,2
20200924,1250,23245,23245,23245,23245,10
20200924,1245,23241,23241,23241,23241,1
20200924,1242,23260,23265,23260,23265,3
20200924,1241,23245,23260,23245,23260,5
20200924,1238,23231,23231,23231,23231,1
20200924,1237,23241,23245,23241,23245,3
20200924,1232,23241,23241,23241,23241,97
20200924,1230,23241,23241,23241,23241,5
20200924,1222,23270,23270,23270,23270,1
20200924,1220,23275,23280,23275,23280,2
20200924,1219,23265,23270,23265,23270,3
20200924,1218,23265,23265,23265,23265,21
20200924,1214,23250,23250,23250,23250,1
20200924,1213,23270,23270,23270,23270,2
20200924,1212,23250,23265,23250,23265,6
20200924,1207,23196,23231,23196,23231,5
20200924,1202,23221,23221,23221,23221,2
20200924,1159,23196,23226,23196,23196,10
20200924,1157,23196,23196,23196,23196,1
20200924,1151,23201,23201,23201,23201,30
20200924,1150,23201,23201,23201,23201,21
20200924,1144,23206,23206,23206,23206,18
20200924,1143,23226,23226,23211,23211,3
20200924,1141,23221,23226,23221,23226,2
20200924,1138,23216,23216,23216,23216,47
20200924,1137,23226,23226,23221,23221,3
20200924,1136,23245,23245,23231,23231,15
20200924,1134,23245,23245,23245,23245,10
20200924,1131,23250,23250,23245,23245,2
20200924,1128,23255,23255,23255,23255,1
20200924,1120,23275,23275,23275,23275,1
20200924,1117,23275,23285,23275,23285,6
20200924,1113,23275,23275,23275,23275,4
20200924,1112,23260,23260,23260,23260,1
20200924,1111,23280,23280,23280,23280,2
20200924,1109,23260,23280,23260,23280,4
20200924,1106,23265,23265,23265,23265,1
20200924,1105,23270,23270,23270,23270,1
20200924,1104,23275,23275,23275,23275,1
20200924,1101,23285,23285,23280,23280,2
20200924,1100,23295,23295,23290,23290,2
20200924,1058,23305,23305,23300,23300,2
20200924,1057,23319,23319,23309,23309,26
20200924,1055,23324,23324,23324,23324,31
20200924,1053,23329,23329,23324,23324,2
20200924,1051,23349,23349,23334,23334,4
20200924,1049,23354,23354,23354,23354,1
20200924,1047,23368,23368,23359,23359,4
20200924,1046,23378,23378,23373,23373,2
20200924,1045,23393,23393,23393,23393,2
20200924,1043,23383,23383,23378,23378,2
20200924,1042,23398,23398,23388,23388,11
20200924,1041,23403,23403,23403,23403,103
20200924,1034,23408,23408,23408,23408,1
20200924,1027,23442,23442,23442,23442,1
20200924,1026,23413,23437,23413,23437,8
20200924,1025,23418,23423,23418,23423,2
20200924,1024,23413,23418,23413,23418,3
20200924,1021,23408,23413,23408,23408,4
20200924,1020,23373,23373,23373,23373,1
20200924,1018,23334,23368,23334,23368,5
20200924,1010,23364,23364,23364,23364,1
20200924,1003,23373,23373,23373,23373,1
20200924,1002,23403,23403,23403,23403,10
20200924,1001,23428,23432,23428,23432,2
20200924,1000,23428,23428,23428,23428,1
20200924,955,23418,23418,23418,23418,1
20200924,950,23398,23403,23398,23403,3
20200924,947,23364,23364,23364,23364,1
20200924,945,23324,23324,23324,23324,1
20200924,939,23329,23329,23329,23329,1
20200924,934,23309,23309,23309,23309,2
20200924,932,23236,23236,23236,23236,1
20200924,924,23324,23324,23290,23290,8
20200924,920,23393,23393,23364,23364,144
20200924,919,23354,23354,23354,23354,102
20200924,916,23334,23334,23334,23334,1
20200924,914,23354,23354,23354,23354,51
20200924,912,23354,23354,23354,23354,20
20200924,908,23378,23378,23378,23378,1
20200924,907,23398,23398,23398,23398,4
20200924,906,23413,23413,23403,23403,73
20200924,905,23408,23418,23408,23418,16
20200924,903,23324,23324,23324,23324,46
20200924,901,23275,23275,23275,23275,1
20200923,1530,23693,23693,23693,23693,1
20200923,1515,23669,23669,23669,23669,475
20200923,1513,23708,23708,23708,23708,1
20200923,1506,23738,23738,23738,23738,12
20200923,1505,23738,23738,23738,23738,1
20200923,1457,23752,23752,23752,23752,1
20200923,1449,23693,23723,23693,23723,5
20200923,1446,23723,23723,23723,23723,1
20200923,1442,23723,23723,23723,23723,1
20200923,1441,23723,23723,23723,23723,1
20200923,1440,23718,23718,23718,23718,1
20200923,1438,23713,23713,23713,23713,1
